@relation 'librossa_features_2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T 0.045 -N -1'

@attribute pitch_q3 numeric
@attribute pitch_median numeric
@attribute pitch_mean numeric
@attribute pitch_q1 numeric
@attribute spectral_centroid_q1 numeric
@attribute mfcc_3_mean numeric
@attribute pitch_shimmer numeric
@attribute mfcc_3_q1 numeric
@attribute spectral_flatness_q1 numeric
@attribute pitch_jitter numeric
@attribute pitch_range numeric
@attribute mfcc_1_delta_min numeric
@attribute pitch_iqr numeric
@attribute mfcc_3_q3 numeric
@attribute mfcc_2_mean numeric
@attribute spectral_flatness_median numeric
@attribute spectral_rolloff_q1 numeric
@attribute mfcc_2_q3 numeric
@attribute mfcc_3_median numeric
@attribute pitch_max numeric
@attribute spectral_centroid_mean numeric
@attribute mfcc_3_min numeric
@attribute mfcc_5_min numeric
@attribute spectral_centroid_median numeric
@attribute energy_q1 numeric
@attribute mfcc_4_min numeric
@attribute mfcc_2_iqr numeric
@attribute zcr_q1 numeric
@attribute pitch_std_dev numeric
@attribute mfcc_4_mean numeric
@attribute mfcc_2_max numeric
@attribute mfcc_4_q1 numeric
@attribute zcr_std_dev numeric
@attribute mfcc_2_median numeric
@attribute mfcc_1_delta_skewness numeric
@attribute spectral_centroid_min numeric
@attribute spectral_contrast_1_mean numeric
@attribute mfcc_2_q1 numeric
@attribute spectral_bandwidth_median numeric
@attribute mfcc_6_std_dev numeric
@attribute mfcc_3_max numeric
@attribute energy_min numeric
@attribute zcr_q3 numeric
@attribute mfcc_13_std_dev numeric
@attribute mfcc_3_jitter numeric
@attribute mfcc_2_jitter numeric
@attribute mfcc_6_delta_std_dev numeric
@attribute zcr_iqr numeric
@attribute mfcc_1_jitter numeric
@attribute zcr_range numeric
@attribute mfcc_2_delta_jitter numeric
@attribute mfcc_2_std_dev numeric
@attribute mfcc_2_delta2_std_dev numeric
@attribute mfcc_6_delta_shimmer numeric
@attribute mfcc_13_range numeric
@attribute mfcc_6_min numeric
@attribute spectral_bandwidth_q1 numeric
@attribute mfcc_6_delta2_shimmer numeric
@attribute mfcc_1_delta2_shimmer numeric
@attribute mfcc_2_delta2_max numeric
@attribute mfcc_4_q3 numeric
@attribute emotion {negative,positive,neutral}

@data
-0.53767,-0.792983,-0.621324,-0.747213,-0.078073,0.759313,1.660463,1.00743,-0.124982,1.197321,1.264665,0.116943,0.11895,0.196304,0.33336,-0.502931,0.241675,0.581379,0.620088,0.916973,0.158211,1.464569,0.339284,0.52058,-0.639775,0.610136,0.930535,0.246852,0.882277,0.50125,1.140851,0.860874,0.031893,-0.105971,0.218049,0.186814,-0.32291,0.041537,1.250728,-0.195825,-0.379984,-0.406748,0.357273,-0.266737,-1.252744,-0.43893,-0.290241,0.348509,-0.207342,-0.053114,-0.357645,0.640646,-0.027929,-0.042068,-0.818626,0.204317,0.517433,0.37535,0.295207,-0.384214,-0.122413,negative
-0.649579,-0.625309,-0.834761,-0.876615,0.194877,0.464592,-0.808352,0.890653,0.09555,-0.719565,-0.788485,0.500828,0.087078,-0.136965,0.222653,-0.48346,0.395675,0.220983,0.355523,-1.08824,0.169785,1.754998,0.696785,0.458687,-0.626282,1.828982,0.51641,0.004704,-0.594345,0.883879,0.272524,1.080757,0.159169,0.055047,-0.178228,0.111671,-0.073318,-0.137089,0.908669,-0.23576,-0.860105,-0.36237,0.54191,-0.580854,-0.978887,-0.648579,-0.157573,0.625268,-0.172629,-0.134907,-0.643352,0.085835,-0.734787,-0.06362,-0.4982,0.191416,0.73509,0.164713,-0.942369,-1.200812,0.633215,negative
-0.616058,-0.514234,-0.431551,-0.663825,0.262119,0.556717,0.849355,1.130927,0.18662,0.084013,0.669127,0.155294,-0.280669,0.203696,-0.17476,-0.510287,0.58549,-0.051329,0.304944,0.6406,0.337682,0.463532,0.78071,0.564841,-0.654779,1.587383,0.423358,0.517158,1.086909,0.31487,0.959375,0.515622,-0.206269,-0.445442,0.576576,0.292881,-0.012444,-0.478628,1.135378,-0.075625,-0.615718,-0.402737,0.138255,-0.408812,-1.011336,-0.363135,0.204492,0.024643,-0.84548,-0.033639,-0.64305,0.43691,-0.243525,0.735307,-0.861678,-0.31222,0.870911,1.131085,-0.45541,-0.300936,0.063538,negative
-0.753829,-0.73312,-0.860116,-0.820402,0.075269,0.315887,-0.600922,1.069798,0.029834,-0.721803,-1.027189,0.037685,-0.325824,-0.216225,0.160342,-0.441745,0.148559,0.349524,0.174252,-1.204015,0.162648,0.699409,1.162229,0.323457,-0.660529,2.108774,0.906991,0.562209,-0.850605,0.391875,0.408492,0.586462,0.575638,-0.237793,1.764078,0.546811,-0.256432,-0.301577,1.454631,-0.056772,-0.270938,-0.396208,1.057621,-0.227739,-1.147499,-0.713915,-0.026845,1.075736,-0.897666,0.200056,-0.713259,0.392347,-0.754628,0.483569,-1.214728,0.30635,0.355851,0.102158,0.400709,-0.567686,0.036305,negative
0.212656,-0.354525,0.007569,-0.531108,0.699958,-0.843336,0.781473,-0.602903,0.060489,0.566827,1.312425,0.267634,1.745099,-0.905663,-0.254082,-0.357159,0.542513,-0.000227,-0.284539,1.218361,0.401034,-1.547412,-0.570331,0.441998,-0.684529,0.372213,0.796566,1.10282,1.523117,-0.126829,0.516466,-0.270364,0.309395,-0.741434,1.301077,0.657218,-0.070676,-0.74878,0.501483,1.396209,-0.186108,-0.416405,0.264318,0.498777,-0.069542,-0.434431,1.822214,0.017282,-0.186148,0.647971,-0.102145,0.795317,-0.093319,2.382444,0.400924,-1.044761,-0.021501,1.56694,0.705861,0.749241,0.124959,negative
-0.322215,-0.516991,-0.363897,-0.460722,0.440463,-0.176332,1.587013,0.129943,0.627202,0.919101,1.492584,-0.660547,0.099321,-0.702293,-0.361878,-0.488443,0.513862,0.026195,-0.091268,1.150947,0.454342,0.402495,0.105964,0.46697,-0.682589,0.082312,0.793704,0.663573,0.721581,0.148295,0.233024,0.000414,0.005705,-0.813569,0.712541,0.861433,-0.021805,-0.704469,0.758575,1.535709,-0.876484,-0.41382,0.210836,-0.05049,-0.607351,-0.390319,2.034568,0.070278,-0.358436,0.12021,0.065193,0.803667,0.244476,2.854663,0.202898,-1.730668,0.238188,2.274109,-0.048342,0.686347,0.021643,negative
-1.257393,-1.175147,-0.800807,-1.22409,-0.278712,0.071382,2.42939,0.154184,-0.63638,0.929614,1.906799,0.278244,-0.856417,-0.526238,0.413221,-0.548067,-0.231069,1.061673,-0.023459,1.534846,0.135107,-0.233517,-0.29447,-0.163556,-0.656623,0.444297,2.403294,0.086359,3.096889,-0.137118,0.429137,0.004827,0.437375,0.415905,0.159161,-0.139813,0.151035,-0.585613,-0.060969,0.390971,0.541745,-0.405963,0.283418,0.504348,-0.35245,-0.386883,0.539751,0.305082,-0.384809,0.48049,-0.082229,1.951825,0.18335,0.651078,1.179072,-0.243544,-0.548504,-0.017261,0.052584,0.964797,-0.267869,negative
-0.92628,-1.062791,-1.062741,-0.974001,-0.04089,-0.150186,-0.726373,-0.127524,-0.282023,-0.864743,-0.898323,0.120004,-0.474248,-0.42814,0.118156,-0.407759,0.164675,0.80738,-0.068453,-1.195344,0.382634,-0.416781,-1.478531,0.360477,-0.669192,0.27135,2.06057,0.370742,-0.847321,0.05417,0.121844,-0.037263,0.465817,-0.165257,0.752831,0.328531,-0.197187,-0.664184,0.109427,0.339059,0.227398,-0.407425,0.511349,-0.425165,-0.211895,-0.370699,0.978869,0.494249,-0.187779,0.499964,0.224574,1.96758,0.399772,0.797087,0.333804,-0.217597,-0.379042,-0.00191,1.159521,1.420636,-0.026747,negative
1.064901,1.145896,0.94218,0.722596,1.285521,-0.929797,-0.193349,-0.887058,2.338587,0.111409,0.183478,-1.677935,1.406275,-1.089099,-1.034277,-0.152683,0.81828,-1.031448,-0.284606,0.020129,0.741204,-0.46659,0.041442,0.805678,-0.686513,0.171309,-0.816572,1.418176,0.319474,-0.962574,-0.888793,-0.318394,-0.007298,-1.217246,-0.310413,2.318601,-0.432171,-0.857595,0.832158,0.950988,-1.252028,-0.416641,0.358546,-0.372816,-0.421613,-0.793578,0.831663,0.04378,-0.407899,0.190319,-0.699294,-1.161802,-0.633108,1.040611,-0.068066,-1.542394,0.892162,0.500027,1.293532,-0.993782,-1.159197,negative
1.141546,1.208041,0.777796,0.758481,0.357015,-0.48902,1.582882,-0.151262,-0.132072,2.578349,0.313222,-0.942971,1.542443,-0.90011,-0.840135,-0.451036,0.750234,-0.917761,-0.214849,-0.015895,0.455823,0.170796,-0.356622,0.402056,-0.679679,0.566373,-0.693218,0.17646,1.330091,-0.712282,-0.121448,-0.318394,-0.092622,-1.070853,-0.002487,0.745741,-0.009165,-0.794406,0.834018,0.870986,-1.202825,-0.415605,-0.058479,-0.838736,-0.650424,-0.420111,0.657574,-0.113737,-0.432145,0.12021,-0.23251,-0.386703,-0.21708,0.802322,-0.727027,-0.783822,0.890629,0.761332,0.23834,-0.648895,-0.820408,negative
1.333499,1.263987,0.990619,0.736143,1.334228,-0.66986,1.55348,-0.065411,1.093064,1.32817,1.902364,0.685675,2.126741,-1.086554,-1.054907,-0.359058,0.658908,-1.269075,-0.284606,1.627935,0.611306,-0.118609,0.427449,0.636823,-0.687024,0.04469,-1.214981,1.195737,1.746641,-1.294252,-0.236021,-0.550609,0.185358,-1.289509,0.973454,0.96757,-0.561818,-0.857595,0.934795,1.732989,-0.909733,-0.416946,0.23503,-0.60534,-0.797977,-0.884996,1.523197,-0.040867,-0.791316,0.626549,-0.662322,-0.589168,-0.390523,2.382201,0.900839,-1.78822,0.775921,1.625733,0.518113,-0.179906,-1.355893,negative
1.440486,1.126346,1.039978,0.991512,1.060917,-0.909902,0.897418,-1.02351,1.229262,0.84456,0.481379,0.044271,1.871779,-1.092211,-1.095441,-0.459363,0.651745,-1.087455,-0.284606,0.214462,0.649522,-0.543332,-0.026905,0.663074,-0.686924,-0.462527,-0.910475,1.212631,1.044004,-1.423203,-0.397714,-0.971276,-0.030623,-1.260922,1.273515,1.362735,-0.451099,-0.857595,1.049866,1.96441,-1.38761,-0.41671,0.167542,-0.332963,-0.925973,-1.047084,1.600979,-0.123305,-0.787554,0.326641,-0.952499,-0.893231,-0.681606,2.125645,0.660219,-1.875926,0.778079,1.14202,0.444205,-0.754174,-1.513214,negative
-0.250275,-0.389577,-0.408157,-0.529718,0.560696,0.182527,-0.732568,0.514478,0.752067,-0.292117,-0.83149,0.128263,0.449736,-0.4517,-0.23836,-0.423388,0.621304,-0.021491,0.11417,-0.823655,0.276116,1.238336,-0.416378,0.545033,-0.673475,0.206719,0.399987,0.69173,-0.428966,-0.268657,0.261424,-0.05709,0.179394,-0.687901,1.327652,0.774449,-0.086095,-0.409667,1.048012,0.63805,-0.509379,-0.405835,0.385287,-0.550003,-1.12914,-0.531218,0.692831,0.264598,-0.910826,0.205898,-0.774983,-0.259013,-0.614962,0.67616,-0.459584,-1.393701,1.151947,0.866009,-0.878168,-0.768065,-0.657927,negative
-0.563098,-0.625698,-0.634351,-0.525883,0.431756,0.218816,-0.733853,0.776022,1.037989,-0.673174,-0.994248,-0.158707,-0.431877,-0.539066,-0.385467,-0.123487,0.449396,-0.152564,0.00352,-1.092711,0.464668,0.575812,-0.515176,0.764444,-0.676048,1.423776,0.417597,0.719887,-0.895697,-0.163402,0.532539,0.0876,0.489735,-0.942445,-0.392254,0.66583,-0.151192,-0.632687,1.259069,-0.246375,0.1095,-0.408164,0.889537,-0.077244,-1.017821,-0.518185,-0.3806,0.840197,-0.855407,0.23511,-0.335876,0.218636,-0.124271,0.076312,-0.438242,-0.91633,0.90984,0.677293,0.277224,-0.48056,-0.543251,negative
-0.989782,-0.948264,-1.070183,-0.9909,0.185299,0.479192,-0.94206,1.153713,0.183817,-1.020235,-1.118354,-0.1635,-0.614887,-0.010997,-0.054012,-0.432717,0.341954,0.190378,0.243494,-1.403976,0.331195,1.252107,0.415351,0.631031,-0.664168,1.591221,0.661662,0.421425,-1.112079,0.181667,0.538699,0.463396,0.09914,-0.366209,1.670135,0.56952,0.029078,-0.321774,1.430739,-0.100119,-0.077924,-0.400952,0.455322,-0.363788,-1.391875,-0.45218,-0.18095,0.416227,-1.044589,-0.012217,-0.432667,0.411218,-0.456566,0.040325,-0.937719,0.007653,0.714939,0.138251,-0.129155,-0.207702,-0.314038,negative
-0.637661,-0.466844,-0.571014,-0.396917,0.484315,0.019354,-0.91578,0.49148,0.440908,-0.813805,-1.181121,0.792024,-0.919628,-0.49319,-0.274809,-0.325821,0.614141,-0.264654,-0.068695,-1.093983,0.234247,0.439591,-0.812911,0.451097,-0.679615,1.195484,0.280377,0.604444,-1.139715,-0.314893,0.636258,-0.018778,0.109861,-0.675108,2.106033,0.60582,0.09388,-0.680334,1.032092,-0.103174,-0.16265,-0.41183,0.440041,-0.376137,-0.888027,-0.512562,-0.01385,0.350717,-1.006067,0.157212,-0.425999,0.371762,-0.528114,0.537777,-0.108745,-1.177424,0.657573,0.320868,-0.156347,-0.543238,-0.549578,negative
1.244445,1.316304,1.205306,1.294308,0.416016,-0.88502,0.420083,-0.948395,-0.495161,0.986956,0.726511,-1.728319,0.668039,-0.856939,-0.989372,-0.519415,0.691141,-1.173837,-0.274187,0.446975,0.034329,-0.266169,-0.542573,0.063927,-0.670037,-0.574705,-1.221804,-0.045978,0.811899,-1.266605,-1.161205,-0.535647,-0.337122,-0.937248,-0.366922,0.787883,0.043226,-0.701158,0.573958,0.271944,-1.752148,-0.413455,-0.42075,-0.181862,-0.634993,-0.739034,-0.046062,-0.474406,-0.568601,0.071524,-0.673015,-1.438212,-0.873591,-0.325265,-0.718489,-0.817256,0.93134,-0.474569,-0.53313,-1.064893,-1.329678,negative
0.637403,0.686977,0.746118,0.970514,0.991047,-1.052356,-0.334993,-0.954084,0.566266,-0.321004,-0.316244,-1.492354,-0.32464,-0.982751,-0.788599,-0.273903,0.86842,-1,-0.869121,0.096854,0.551507,-0.46333,-1.493894,0.480715,-0.656646,-0.44453,-1.176951,0.998639,-0.478342,-1.034225,-0.588154,-0.734037,-0.714026,-0.697767,-1.755318,1.518189,-0.10012,-0.469458,0.519647,0.59933,-0.745494,-0.411554,-0.298508,-0.067458,-0.159315,-0.041136,0.648016,-0.606161,-0.135155,-0.795095,-0.189559,-1.435245,-0.548101,0.697468,0.130303,-1.154798,0.866676,0.65585,-1.384355,-0.971252,-0.810763,negative
0.593039,0.690779,0.668531,1.015149,0.457465,-0.496903,-0.738668,-0.739011,-0.440882,-0.654094,-0.638581,-1.632436,-0.545259,-0.674467,-1.01704,-0.65781,0.623094,-1.128943,-0.170713,-0.28298,0.036238,-0.23281,-0.381504,0.045885,-0.671434,-0.40235,-1.080231,-0.538723,-0.51357,-0.838519,-0.738807,-0.234778,-0.296338,-1.037968,-0.199449,0.220628,0.361545,-0.763453,0.624642,0.782652,-0.663857,-0.415593,-0.449401,-0.315593,-0.849509,-0.749116,0.169473,-0.378718,-0.68834,-0.442605,-0.617558,-1.11313,-0.850095,0.454934,-0.649881,-1.027338,0.866307,0.684544,-0.742065,-1.156932,-0.787859,negative
0.975462,1.138527,1.096599,1.2619,0.599962,-0.827689,-0.346637,-1.063538,-0.139866,0.052336,-0.681441,-1.960717,-0.012612,-0.867081,-0.73927,-0.406445,0.542513,-0.763087,-0.235085,-0.058685,0.491759,-0.774435,-0.159738,0.570639,-0.666106,-0.304324,-0.442458,0.787463,-0.489464,-0.984554,-0.860818,-0.816095,-0.385778,-0.589807,-1.397521,0.685792,-0.697732,-0.786357,0.720188,0.099765,-1.018025,-0.412289,-0.104957,-0.229914,-0.071357,-0.323113,-0.069645,-0.327194,-0.315234,-0.497134,-0.687319,-0.921816,-0.580346,0.255416,-0.043978,-1.033454,0.375887,1.163579,-0.781387,-0.347782,-0.733806,negative
-1.157809,-1.376184,-1.26438,-1.366968,0.488671,0.676639,1.925702,0.832371,1.089452,0.704575,1.103876,1.102116,-0.268655,-0.20184,-0.199171,-0.443131,0.81649,0.217996,0.362078,0.743335,0.613357,1.675083,0.028341,0.816871,-0.634831,0.189278,0.743319,0.953588,0.357669,0.245749,0.603975,0.288827,0.246009,-0.668888,1.442084,0.667035,-0.342337,-0.354988,0.819943,-0.698229,1.310825,-0.40632,0.599211,-0.205306,-1.045512,-0.472279,-0.420876,0.443461,-0.29789,0.318851,0.172313,0.399031,0.121791,-0.390127,0.040265,0.701186,0.916584,-0.822531,0.13303,0.348658,0.203426,negative
-1.002112,-1.22515,-1.098077,-1.249798,0.986672,0.489196,3.105753,0.94931,0.828394,1.476834,1.969496,0.744281,-0.088024,-0.063264,-0.580009,-0.235915,1.25163,-0.418443,0.133668,1.613727,0.811175,0.764919,-0.80987,0.790801,-0.661593,0.729659,-0.009962,1.699744,1.06322,-0.158889,-0.077554,0.027539,-0.030516,-0.962465,1.306084,0.411845,-0.227689,-0.649803,0.93074,-0.516923,0.228874,-0.408972,0.389107,-0.813365,-0.946663,-0.40883,-0.089051,0.005505,-0.652876,0.081261,0.159761,0.028416,0.139416,0.241844,-0.486333,0.573495,1.516403,0.086838,-0.043089,0.23423,-0.411449,negative
-1.197356,-1.209183,-1.276449,-1.268397,0.337531,0.622446,-0.248831,0.95879,0.625299,-0.746487,-0.529252,0.739384,-0.592755,-0.184492,-0.098968,-0.440112,0.442234,0.504878,0.347682,-0.829034,0.645427,1.037913,-0.323414,0.667783,-0.643235,-0.977937,1.098063,0.598813,-0.682268,-0.142255,-0.086326,-0.038381,0.5963,-0.513686,2.043628,0.510221,-0.323442,-0.236375,0.941868,-0.419882,0.524,-0.393688,0.739918,-0.7277,-0.852975,-0.564126,-0.126694,0.698874,-0.665628,0.79403,-0.451078,1.242286,-0.26403,-0.553052,-0.128686,0.827289,0.517011,-1.319454,0.015417,0.26741,-0.314264,negative
-1.087117,-1.218452,-1.243718,-1.223867,0.095177,0.608508,-0.766877,1.095283,0.209821,-0.912827,-1.009748,1.45196,-0.381548,-0.085151,-0.388485,-0.399684,0.205861,0.439548,0.132777,-1.316176,0.745903,0.81409,-0.56056,0.844548,-0.673505,0.311332,1.452129,0.697361,-0.849505,-0.411363,-0.012386,0.004861,0.630925,-1.083516,2.404054,0.432389,-0.185382,-0.671954,1.310117,-1.046405,0.522857,-0.413238,0.692167,-0.914227,-1.174544,-0.505478,-0.291726,0.617907,-0.901421,0.57202,-0.220541,1.525449,-0.363039,-0.167826,-1.199743,0.868166,0.478228,-1.069203,0.825547,-0.417666,-0.767753,negative
-0.476258,-0.704826,-0.843191,-1.141365,0.501111,0.46776,-0.238454,0.618789,0.207347,-0.385469,-0.689881,0.622418,1.144907,-0.083501,-0.15112,-0.429903,0.495955,0.127974,0.150178,-1.006116,0.523526,0.546138,-0.744193,0.542835,-0.64998,0.391127,0.830263,0.790279,-0.166977,-0.047656,0.247182,0.130696,0.235801,-0.600834,0.886004,0.357991,-0.172716,-0.578487,0.771664,0.259245,1.056948,-0.405481,0.480789,-1.120509,-0.519698,-0.409543,0.705272,0.349245,-0.235062,0.299376,0.230272,0.808091,-0.010301,0.782759,-0.562844,-0.758479,0.694678,0.14384,0.799939,0.627212,-0.059953,negative
-0.595483,-0.856253,-0.791508,-0.845919,0.469762,0.222502,-0.734002,0.743215,0.517027,-0.764367,-0.749029,1.437002,0.171547,-0.445545,-0.489543,-0.214081,0.48521,-0.202877,-0.05909,-1.000151,0.74747,0.884308,-1.53911,0.84976,-0.675558,0.055871,0.456501,0.491817,-0.510147,-0.35084,0.506155,-0.118535,0.210005,-1.130592,1.345599,0.300099,-0.180131,-0.748497,0.681653,0.451913,0.366396,-0.412572,0.634865,-0.714973,-0.830792,-0.31039,0.752634,0.605394,-1.17531,0.085156,0.566566,1.13775,0.735987,0.931358,-0.425933,-0.55376,0.648338,0.497368,-0.821007,1.288971,-0.499743,negative
-0.389711,-0.527595,-0.613124,-0.755833,-0.006974,0.223472,-0.756355,0.576808,-0.151414,-0.539474,-0.803527,0.691785,0.550689,-0.595636,-0.302468,-0.547726,0.098419,0.438623,-0.054923,-0.998873,0.52037,0.78641,-0.838802,0.377302,-0.668064,-0.882676,1.498041,0.418609,-0.477998,-0.894521,0.159745,-0.368538,0.650771,-0.92684,0.963985,0.540072,0.036329,-0.716547,0.442287,0.765585,0.446348,-0.410882,0.577564,-0.268749,-0.771678,-0.153607,0.310447,0.558286,-0.984157,0.821295,0.236461,1.745059,0.666347,-0.287796,0.120822,-1.544421,0.141733,-0.114475,-0.284598,1.351321,-1.006095,negative
-0.911022,-1.010423,-0.77776,-1.115885,-0.121803,0.595908,2.872643,0.721359,-0.078224,1.833191,1.867643,0.239348,-0.12405,0.465779,0.57301,-0.605421,-0.069906,0.793214,0.305192,1.511667,0.116265,0.539133,-1.128698,-0.284127,-0.588745,-0.02071,1.376234,0.534052,1.850005,-0.579992,0.341922,-0.672852,0.221408,1.014252,0.313077,0.835628,-0.11445,-0.043525,-0.121785,0.33094,0.445178,-0.388992,-0.146341,-0.440422,-0.666449,-0.164249,0.956493,-0.308792,-0.229263,0.684973,0.411747,1.050033,0.097067,0.258039,-0.2557,-0.206287,0.026401,-0.835472,1.42308,0.455974,-0.392913,negative
0.462771,0.369693,0.440282,0.406854,0.795237,-0.96333,-0.726394,-0.551856,-0.042043,-0.806363,-0.690173,-0.430112,0.409851,-0.834886,-0.574573,2.014356,0.513862,-0.484985,-0.402417,-0.325411,1.068267,-1.136399,0.38998,1.466498,-0.673721,0.157911,0.099632,1.192921,-0.417515,-0.308071,0.131716,-0.299278,1.34452,-0.315882,0.471793,0.734703,-0.867507,-0.857595,0.572695,0.379533,-1.376558,-0.415411,1.596252,0.010712,-0.342787,-0.769792,-0.180773,1.533565,-0.557298,1.107571,-0.909119,0.079247,-0.978372,-1.097724,-0.782313,-0.849624,0.231268,-1.535258,-0.291317,-1.252607,-0.307002,neutral
0.208919,0.4051,0.209067,0.299095,0.795898,-0.881402,-0.526189,-0.300198,-0.296838,-0.703388,-0.221988,0.567118,-0.065201,-0.67143,-0.556133,-0.144331,0.40642,-0.716713,-0.70302,-0.409229,0.857798,-1.36502,0.408027,1.163221,-0.669915,-0.101533,-0.511709,0.73115,-0.342665,-0.005434,-0.078639,-0.296908,0.966479,-0.285756,0.257304,-1.384075,-0.120237,-0.648239,0.311937,-0.152393,-1.016082,-0.41747,1.211697,-0.604362,-0.380928,-0.469032,-0.38229,1.209699,-0.861756,0.755081,-0.57771,-0.086761,-0.734387,-1.121827,-0.451134,-0.022003,0.167191,-1.478969,-1.25593,-1.044811,0.693802,neutral
0.251877,0.20431,0.157282,0.30638,1.071019,-0.5417,-0.379331,-0.221047,-0.042858,-0.426462,-0.238308,0.311676,0.038931,-0.321816,-0.539085,0.27259,0.983025,-1.000911,-0.284606,-0.517849,1.068181,-0.62527,0.213269,1.192851,-0.672489,-0.515049,-0.886244,0.742412,-0.341102,-0.444855,-0.153748,-0.318394,0.814379,-0.284927,1.195708,0.683391,-0.309284,-0.74403,1.143155,0.134233,-0.144377,-0.41747,0.902271,-0.648283,-0.510564,-0.995545,-0.812188,0.84903,-0.899689,0.836874,-1.064206,-0.682992,-0.99938,-0.702047,-0.498289,-1.033893,0.684094,-0.337981,0.105766,-0.973708,-0.374279,neutral
0.092162,0.298336,0.145978,0.28926,0.862342,-0.777554,-0.846373,-0.202409,-0.191113,-0.917821,-0.797037,0.038417,-0.369825,-0.685993,-0.487816,0.901932,0.680397,-0.714878,-0.291112,-0.595293,1.058789,-1.194904,-0.063005,1.412408,-0.676503,-1.17255,-0.508417,1.007086,-0.719332,-0.426228,-0.44841,-0.318394,1.118137,-0.285526,1.308175,0.559089,-0.302348,-0.648441,0.775116,-0.110906,-0.05194,-0.417163,1.488653,-0.666584,-0.377411,-0.949008,-0.939323,1.457751,-0.792539,1.214681,-0.916992,-0.737771,-0.936456,-0.489372,-0.298572,-1.016585,0.514989,-0.055916,-0.31547,-1.064831,-0.233498,neutral
-0.188703,-0.091977,-0.063843,0.099849,0.878996,-0.209013,-0.860696,0.048533,0.542673,-0.930317,-0.989071,2.253273,-0.743266,-0.921328,-0.579669,-0.245243,0.875583,-0.69259,-0.284606,-0.702703,0.912885,0.482651,0.447821,0.519347,-0.634182,0.481076,-0.248441,0.348217,-0.859635,-0.292284,-1.455432,-0.318394,1.157354,-0.076061,2.247498,-1.384075,0.240764,-0.857595,0.605684,-0.064066,-0.28264,-0.41747,0.493522,-0.715854,-1.341533,-1.050536,-0.173604,0.479528,-1.257163,1.339318,-0.980561,-1.126499,-0.842786,-0.41174,-0.92854,-1.102147,1.248513,-0.843837,-1.066604,-0.721678,-0.074424,neutral
-0.196911,-0.050262,-0.014193,0.143565,0.095386,-0.404631,-0.738207,-0.064644,-0.520092,-0.917751,-0.977877,2.073947,-0.860956,-0.943939,-0.362422,-0.626152,0.170047,-0.526205,-0.677406,-0.594792,0.455076,0.91264,0.502859,-0.002729,-0.523252,0.392235,-0.348712,-0.214919,-0.894244,-0.246632,-1.344907,-0.303918,1.655311,0.198124,2.138617,0.633743,0.379168,-0.501281,0.447555,-0.383883,-0.029039,-0.411193,0.664153,-0.773977,-1.104974,-1.177184,-0.40906,0.824004,-1.2456,1.516537,-1.116961,-1.206741,-0.918935,-0.793507,-0.945303,-0.067128,0.796875,-0.944195,-1.269411,-0.608229,-0.170666,neutral
-0.142529,-0.10127,-0.086065,0.129104,0.074171,-0.363745,-0.913836,-0.315893,-0.63127,-1.161712,-1.096146,2.07733,-0.677788,-0.510844,-0.05193,-0.487043,-0.023348,-0.181162,-0.661403,-0.760062,0.397304,-0.164273,0.794311,0.534948,-0.519324,-0.223774,-0.493275,0.201802,-1.116394,-0.636713,-0.804657,-0.318394,0.505553,0.052875,0.887454,0.413998,0.467406,0.178081,0.527169,-0.246406,0.060599,-0.412011,0.302518,-0.543833,-0.642723,-0.840017,-0.471345,0.296985,-1.137796,0.749239,-0.756062,-0.866376,-0.717151,-0.627602,-0.772041,-0.457163,0.492573,-0.531497,-2.0685,-0.08863,-0.425824,neutral
0.038424,-0.073846,-0.073732,-0.011364,0.090312,-0.647052,-0.923659,-0.283497,-0.660431,-1.166293,-1.009345,2.058468,0.131903,-0.910676,-0.136271,-0.214191,-0.125418,-0.084564,-1.072398,-0.736629,0.483274,-0.842443,0.726002,0.78241,-0.625366,-0.44124,0.423531,0.249668,-0.739547,-0.73271,-0.526391,-1.534159,0.649722,-0.021291,2.426901,0.377525,0.33885,-0.531144,0.418205,0.119866,-0.194264,-0.405187,0.612582,-0.045226,-0.813164,-0.973436,-0.460056,0.642933,-1.218393,0.737554,-0.784274,-0.414224,-0.747911,-0.37205,-0.60193,-1.01427,-0.032411,-1.047872,-1.013691,-0.250006,-0.425669,neutral
-0.157734,-0.10467,-0.046963,0.076639,0.587145,-0.525871,-0.565734,-0.279847,0.171105,-0.820139,-0.41753,1.868098,-0.606493,-0.876511,-0.459834,-0.427866,0.685769,-0.666466,-0.611911,-0.605736,0.665372,0.475089,0.565602,0.357908,-0.598226,0.42884,-0.830737,0.190539,-0.5487,-0.038435,-1.308243,-0.318394,0.891557,-0.05613,2.245518,1.003835,0.458991,-0.26934,0.424828,-0.207607,-0.016232,-0.414808,0.450228,-1.032533,-1.28544,-1.186928,-0.207485,0.470695,-0.96695,1.226366,-0.852635,-1.494152,-0.780472,-1.049371,-1.014349,-0.336539,0.933731,-1.210469,-0.756813,-0.296541,0.085315,neutral
