@relation 'openSmile_egmaps_cleaned-weka.filters.unsupervised.attribute.Remove-R28,46,50,52-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R2,4,9,48-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1-weka.filters.unsupervised.attribute.Remove-R46-54-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.0 -N -1'

@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute gender numeric
@attribute emotion {negative,positive,neutral}

@data
-2.192822,-1.955803,0.758935,0.328137,0.996416,-1.025118,1.617124,-0.409511,-1.546412,0.980915,-0.307883,-2.420922,-0.08334,-1.144939,0.358775,2.227105,0.126428,-1.178915,-1.460648,1.939027,-0.964849,-0.095975,-0.467921,-0.10208,0.377785,-0.402126,0.091237,1.578784,0.03394,-1.210714,0.390689,2.685027,0.473632,-1.379755,-0.585067,-0.354481,-0.604313,-1.08529,-2.276468,-0.457265,-0.07832,-0.850591,0.518129,-1.432343,0.86047,0.835548,negative
0.365384,-0.145789,0.678728,0.821328,-1.080869,1.198647,-0.863843,0.067607,1.400293,0.019377,0.919835,0.006148,0.734412,1.315041,1.415572,0.005085,-1.316604,1.007091,-1.080368,1.974837,1.15173,0.156188,-1.230398,0.22515,-0.209409,-0.432027,1.503406,0.809933,1.485077,0.488551,-1.609291,1.618037,-1.536276,-0.730334,-0.541136,0.72217,0.564357,0.30592,-0.061831,-0.207791,0.268946,1.852711,-0.619947,-0.890043,0.445796,0.835548,negative
0.43303,0.06937,0.820866,0.406976,-0.859486,0.961173,-0.976237,0.733303,1.261226,1.852963,0.494135,0.230298,1.095215,1.023962,0.872391,0.151099,-0.736538,0.928591,-0.053304,1.903465,1.052971,0.811337,-0.730883,-0.452016,-0.322889,0.432861,1.067335,0.507805,1.107436,-0.690457,-1.001218,1.321429,-1.089674,1.251232,2.147887,0.776701,0.365435,0.184638,-0.316462,-0.194496,-0.512895,0.55152,-0.81546,-0.98461,0.461809,0.835548,negative
0.061741,0.226443,0.09219,-0.179411,-0.063758,0.525501,-0.428421,-0.049609,0.0996,0.30918,-0.478714,-0.146613,0.778245,-0.316918,1.628649,0.006616,-1.502385,0.691557,-0.506477,1.849591,0.100226,1.254408,-0.539146,0.054051,0.773068,0.441675,2.072361,1.72376,2.039733,0.585947,-1.968585,2.519633,-1.82042,1.417454,0.71158,-0.050922,0.205273,-0.262604,-1.648405,-0.104801,-0.031929,-0.281438,0.02757,0.008418,0.863008,0.835548,positive
0.433963,0.140232,1.191329,1.261135,-0.9313,0.924694,-1.060517,0.627989,1.160809,0.440174,0.819612,0.136473,2.694072,2.05865,1.149332,0.646982,-0.866282,0.934734,-1.524663,2.012772,1.466621,0.791957,-1.556455,0.24857,1.19059,-1.326021,1.306201,0.287343,1.363246,-1.400228,-1.159295,0.325203,-1.296526,-1.217804,-0.981558,0.541845,0.542834,-0.078218,-0.224277,0.421519,0.121682,-1.194283,-0.499608,-0.82442,-0.346984,0.835548,negative
-1.092247,-1.018058,-0.752596,-0.332117,0.414347,-0.014207,0.069987,-0.72647,-0.218181,0.213372,-0.417567,-0.99979,-0.488501,0.417898,-0.178118,-0.956185,0.37983,-0.394701,0.9619,0.670149,-0.463568,-0.747131,-1.31394,-0.487485,-0.51649,1.564437,-0.473801,1.978546,-0.457118,1.769553,0.63435,1.784603,0.593753,1.434671,-0.083681,0.558294,-1.679238,-0.350367,-1.600495,-0.99463,-0.536307,0.158133,-0.531419,-1.098801,0.817946,0.835548,negative
-1.238324,-1.083479,-0.581298,-0.533214,0.024958,-0.204522,0.160933,0.505416,-0.982933,1.063108,-0.32119,-1.187957,-0.747062,-0.250673,0.374454,-0.949283,-0.161736,-0.725403,0.447255,0.77024,-0.1565,-0.675389,-0.320428,-0.604295,-0.883311,0.869533,0.063197,2.114453,0.082522,2.031572,0.135337,1.218295,0.084709,0.764042,-0.166799,0.495216,-1.486005,-0.503141,-1.569693,-0.648971,-0.541553,1.977017,-0.467456,-1.018013,0.053335,0.835548,negative
0.482965,0.452559,0.041394,0.269452,-1.168102,1.045282,-1.12788,-0.358414,0.286456,0.542016,0.473269,0.443416,-0.385579,0.220909,1.171105,-0.277077,-0.963963,0.588651,0.358545,0.945079,2.689351,-0.157224,0.938128,0.582765,-0.005625,0.524007,1.588232,1.222613,1.604561,0.604163,-1.607251,0.503556,-1.621407,0.448421,-0.425143,0.640924,-0.411392,0.21292,-0.786862,-0.262986,0.519162,-1.075861,-0.564452,-1.826025,0.171222,0.835548,negative
-0.671946,-0.604631,0.033303,-0.05273,1.003385,-0.249612,0.187239,0.25585,-0.547516,-0.206788,-0.638428,-0.538171,-0.311201,0.081941,0.880048,0.181703,-0.583496,-0.247283,0.943361,1.0612,-0.417945,0.503876,0.067831,-0.598584,1.443667,1.205316,0.666849,2.223709,0.618905,0.147326,-0.293828,0.850894,-0.216418,0.925617,0.437394,-0.055726,0.22928,-0.517784,-1.571266,-0.697893,-0.590326,-0.438699,0.03687,-0.063369,1.100999,0.835548,negative
0.392885,0.487918,0.345433,0.334076,-0.09677,0.196064,-0.223457,0.358828,2.271647,0.467451,-0.064499,-0.301933,0.244459,0.372262,1.47459,0.108618,-1.145102,1.43856,-0.111622,1.516992,0.366788,0.650803,-0.114621,-0.022605,0.422094,0.130475,1.608763,1.258311,1.592283,1.521177,-1.212772,0.645881,-1.153839,0.161595,-1.22556,0.208995,-0.361409,-0.302782,-1.083252,-0.521771,0.27032,1.333643,-0.210386,-0.381265,-0.236797,0.835548,positive
-1.531282,-1.310594,-0.505262,-0.717193,1.094007,-0.685271,0.598722,0.013283,-0.371875,0.776296,-0.402747,-1.272004,-1.247557,0.342151,0.909083,-0.787071,-0.631222,-0.276746,-1.291948,1.617719,0.846992,-0.701843,-0.241217,-0.33162,-0.112031,-1.124678,0.518391,0.687917,0.527963,-0.555531,-0.119666,0.272686,-0.148145,-1.006865,-1.122261,0.209261,0.581043,-0.543334,-1.301394,-0.735455,-0.148908,-0.694703,-0.17272,-1.502552,0.25579,0.835548,neutral
-1.786361,-1.558946,0.589067,0.381413,1.214803,-1.595416,1.70884,-0.384989,-1.010268,-0.249544,-0.342849,-2.33385,-1.352638,-0.701064,0.728878,1.033916,-0.218011,-1.029197,-1.335086,1.836011,-0.416215,0.029751,0.064215,-0.111658,1.89542,-0.715913,0.469245,1.118477,0.414586,-0.522032,0.041706,1.501908,0.119285,-0.763058,-0.094452,0.311861,0.082919,-0.883346,-2.080995,-0.048751,-0.125939,0.224937,-0.257826,-0.821902,1.579764,0.835548,negative
1.111633,0.828247,1.61561,1.49115,-0.655927,1.208472,-1.112871,1.006928,2.53815,2.572479,0.236435,0.37801,0.423982,0.50529,1.471912,1.601776,-1.170696,1.876665,0.162755,2.333769,1.096941,1.030536,-1.507556,0.437391,1.077369,0.502315,1.952911,0.702599,1.991873,0.129117,-1.893393,0.951519,-1.978687,0.098745,-0.190876,0.57841,-0.308604,0.357005,-0.896191,-0.452347,-0.00505,-1.047621,-0.501239,-0.963304,-0.560308,0.835548,negative
-0.560983,-0.366626,-0.982359,-0.601965,0.097752,0.105411,-0.04888,-0.24671,-0.435691,0.673522,-0.27866,-0.306813,-0.670677,0.679653,1.493473,-0.55234,-1.174361,-0.293943,0.27172,1.199731,-0.156349,-0.148446,0.287726,1.10678,0.187278,0.607742,1.473976,1.118127,1.444594,2.046945,-1.124492,0.957414,-1.03099,1.302432,0.804732,0.419511,0.117953,0.063048,-1.102033,-0.484143,0.722433,3.320471,-0.280009,-0.364979,1.789535,0.835548,negative
-0.18043,-0.221796,-0.254216,-0.020128,0.03008,0.326887,-0.507791,0.32209,0.086438,0.587934,-0.300276,-0.099823,0.419477,0.280114,0.617521,-0.341866,-0.322564,0.760579,-0.006158,1.288173,0.506754,0.077846,0.277191,-0.150633,-0.37379,0.078783,0.724155,0.274349,0.699992,0.820536,-0.483322,0.231327,-0.436739,0.159864,-0.224566,0.246231,-1.375734,0.033996,-0.116063,-0.578379,0.003045,0.224638,-0.267682,-0.895332,0.731011,0.835548,positive
-1.672494,-1.514763,-0.786475,-0.56969,1.505884,-1.200144,1.415759,-0.319367,-0.830139,-0.369325,-0.522075,-1.606561,-1.016911,-0.686765,1.4338,-0.157682,-1.025438,-0.601419,-1.306604,0.704516,-0.816761,-0.500486,0.894651,-0.06151,0.58946,-0.656302,1.063456,1.123528,0.982072,1.21673,-0.498259,1.591075,-0.315664,0.01872,0.134493,0.061601,-1.075139,-0.764467,-1.753102,-0.653432,-0.156752,2.400179,-0.105157,-0.938956,0.914713,0.835548,neutral
-0.377901,-0.235959,-0.347713,-0.383594,0.089372,-0.046806,-0.163414,-0.250111,-0.598496,0.130806,-0.501863,-0.651904,0.289674,-0.152337,0.736947,-1.074487,-0.386006,-0.64786,-0.521621,0.601373,-0.55601,0.651652,-0.307134,0.466906,0.976887,0.040192,0.636962,1.273806,0.675654,0.759506,-0.256261,1.461321,-0.336205,0.801408,0.281729,0.274682,-0.365429,-0.507252,-1.257292,-0.405694,0.414967,0.136256,-0.289206,-0.022669,0.320634,0.835548,negative
0.246314,0.173094,-0.203675,-0.028148,-0.387349,0.099213,-0.045669,0.029156,0.074139,1.022382,0.053232,0.05763,-0.395747,0.227751,0.411091,-0.533418,-0.132864,0.171574,-0.866842,0.479414,-0.042798,0.486464,0.033765,-0.121802,-0.674348,-0.366703,0.61624,1.066435,0.632372,0.169049,-0.321533,1.243397,-0.340882,-0.149161,0.140869,0.311098,-0.694557,-0.186077,-1.288949,-0.691213,-0.275251,-0.780686,-0.344982,0.016024,0.054495,0.835548,positive
0.528194,0.590923,0.559815,0.780159,-0.607609,0.456165,-0.522617,-0.679254,-0.092601,1.963312,0.228365,0.178195,1.156598,1.176835,1.300104,0.573303,-1.15199,0.4947,0.095692,0.334108,0.597961,0.16579,-0.415855,0.163384,0.335126,0.477502,1.573587,1.193412,1.668646,0.40203,-1.392903,1.057437,-1.571943,0.610217,-0.0044,0.189658,1.535003,-0.318653,-1.131632,-0.479634,0.405469,-0.368761,-0.207442,-0.171725,-0.204906,0.835548,positive
-1.654271,-1.463749,-0.699917,-0.678105,1.298208,-1.242837,1.175717,-0.362455,-1.09979,-0.243757,-0.485037,-1.382444,-0.254816,-0.625647,0.800701,-0.295681,-0.563596,-0.912913,-0.656257,-0.164249,-0.471277,-1.349444,0.216163,-0.093453,0.00281,-0.125757,0.405012,1.225509,0.37389,0.674752,-0.054727,1.356485,-0.001621,-0.064114,-0.72086,-0.377259,-0.881335,-1.080847,-1.626019,-0.149453,-0.069659,0.336716,0.38132,-1.042226,0.918622,0.835548,neutral
-0.501424,-0.363016,-0.193661,-0.220871,-0.127327,0.141127,-0.164063,-0.472136,-0.34233,1.386436,-0.062393,-0.057055,1.122913,0.721158,1.273548,-0.305166,-1.130534,0.991257,-0.255118,0.430779,1.241539,0.735617,0.144016,-0.268874,0.376619,-0.031807,1.191673,0.813748,1.258636,0.471952,-1.006493,0.574021,-1.119755,-0.396715,-0.30937,0.547574,-0.42216,-0.066252,-1.049405,-0.056127,-0.106497,-0.031717,-0.408369,-1.049018,0.850538,0.835548,negative
0.022696,0.070074,0.043884,-0.125151,0.020679,0.294709,-0.35238,-0.328426,-0.230922,-0.218333,-0.450885,0.429961,1.013732,0.751621,1.793784,-0.267855,-1.478421,-0.484564,0.559572,1.128295,-0.763362,1.165116,0.045019,0.372448,0.725448,1.19001,1.899171,1.684557,1.925669,2.191215,-1.482487,1.803397,-1.516876,1.496231,0.317375,0.644205,-0.798625,0.063554,-1.230265,-0.431371,0.070986,2.471702,-0.653399,0.48721,0.447574,0.835548,negative
-1.878509,-1.615991,1.507304,0.920192,0.922982,-1.565278,1.8259,0.655566,-1.60952,0.199791,-0.153221,-2.447765,-0.011211,-0.606592,0.74952,1.981041,-0.105343,3.123352,-1.53275,1.845993,-0.498493,-0.55446,-0.87036,0.224184,1.227647,-0.617849,0.451714,1.37802,0.519698,-0.384962,0.257506,2.282106,0.169971,-0.241268,-0.35957,0.264707,-0.573475,-1.037609,-2.316188,0.078804,-0.027638,-0.205578,-0.329704,-0.829298,0.393103,0.835548,negative
0.744818,0.934724,1.384685,1.382554,-0.872325,0.805864,-0.833662,1.664166,-0.032986,0.292765,0.509711,0.150755,1.151292,1.216199,1.618885,0.966179,-1.304536,0.906652,0.732426,1.097606,0.597699,0.290031,-1.011024,-0.45811,0.299726,0.812747,1.830323,0.900754,1.889684,-0.300126,-1.640566,0.324221,-1.775773,0.806104,0.323286,0.136532,-0.167683,0.061992,-0.862579,-0.687367,-0.324003,-1.09908,-0.11498,-0.080438,-0.32457,0.835548,negative
-0.881557,-0.691456,-0.103271,-0.240409,0.001643,0.176642,-0.296391,-0.042718,-1.177398,0.814634,-0.329277,-0.580877,0.809024,1.162251,1.521956,-0.253529,-1.037508,-0.088817,-0.026108,1.164405,-0.308971,-0.517878,-0.397578,0.114747,-0.967408,0.83061,1.39108,2.300238,1.399732,2.460329,-0.855226,2.338307,-0.868651,1.877744,1.789574,0.70825,-0.462837,-0.084991,-1.961572,-0.544024,0.223624,0.690677,-0.770234,-0.844435,2.166521,0.835548,negative
-0.607443,-0.783277,-0.620765,-0.7736,0.426747,-0.152939,-0.083737,0.068223,0.366111,-0.073163,-0.43779,-0.812279,0.080563,0.443764,0.510846,-1.324579,-0.238499,0.360846,-0.37212,1.34996,-0.875186,0.255492,-0.526152,-0.030446,-0.786006,-0.358661,0.217239,0.875603,0.242426,-0.207879,0.119514,-0.016374,0.057058,0.683742,0.368365,0.05349,-1.123252,-0.594454,-0.759319,-0.240431,-0.223767,0.38969,-0.046187,-0.181419,1.629257,0.835548,negative
-0.100551,-0.332591,0.146963,0.055016,-0.243766,0.237643,-0.449946,-0.801246,1.224418,1.934348,0.268791,-0.593328,1.256986,1.300308,1.013167,-0.167785,-0.583589,1.858114,-0.544664,0.950578,0.711402,0.285186,-0.276777,0.575937,1.396211,-0.138713,1.014531,1.135501,1.022738,0.916976,-0.562204,1.031945,-0.583266,0.66623,0.126448,0.266472,-0.814285,-0.427386,-1.450237,-0.726076,-0.008364,0.932009,-0.307473,-0.766444,0.622231,0.835548,positive
-1.269277,-1.162289,-0.613804,-0.954545,1.194199,-0.885933,0.66632,-0.225931,-0.550062,0.232966,-0.403677,-1.18902,-0.114754,-0.175865,1.639919,-0.740844,-1.220947,-0.191736,-0.721986,0.287148,-0.311537,-0.569293,0.357723,0.804096,0.117941,0.389292,1.205357,1.856048,1.223706,1.036975,-0.489573,2.934785,-0.534193,1.140471,-0.123947,0.093941,-0.77727,-0.680968,-2.122435,-0.816871,0.661193,0.055868,-0.166319,-0.963885,-0.242932,0.835548,neutral
0.230048,0.419731,1.699266,2.02048,-0.835,0.718147,-0.933874,0.201469,-0.547197,0.803791,0.446789,0.159173,2.08018,0.92907,1.373142,1.284224,-1.015666,0.81978,0.074517,1.285749,0.125992,1.158668,-1.192604,0.11714,-0.327712,0.231036,1.557701,1.044026,1.559929,0.259008,-1.434629,0.438529,-1.430283,1.883733,1.44885,-0.107873,-0.611095,-0.323506,-0.842671,-0.362775,0.166342,-0.044668,0.078561,-0.487686,-0.819731,0.835548,negative
-0.630295,-0.666047,-0.219942,-0.193225,-0.131461,0.170997,-0.225309,-0.426168,-0.377122,1.607443,-0.246829,-0.801483,0.328527,0.648371,1.47936,-0.459719,-1.053155,1.26736,-0.465625,0.291124,0.254858,-0.165457,-0.170586,-0.437986,-0.879258,0.50766,1.345519,1.925196,1.37701,2.188569,-0.900802,2.594176,-0.861456,0.821251,-0.304815,0.168452,-0.58338,-0.496034,-1.896151,-0.764063,-0.437278,1.18229,-0.140118,-0.713745,0.088708,0.835548,negative
-0.141339,-0.329493,-0.778433,-0.452792,-0.200023,0.386673,-0.457794,0.219604,0.970882,1.96528,-0.200175,-0.417852,-0.230115,-0.048692,0.95064,-0.652133,-0.785233,0.86208,0.814497,0.394183,0.580815,1.308089,0.353379,-0.119147,-0.629828,1.592384,1.052697,2.283909,1.051261,3.013877,-0.908459,2.242902,-0.893246,1.436697,0.703184,0.302611,1.377626,-0.158431,-1.579236,-0.53295,-0.169089,2.556429,-0.281634,-0.908191,0.754693,0.835548,positive
-1.599518,-1.499351,-0.877953,-0.868378,0.129516,-0.185471,0.091989,-0.373882,-0.966613,0.252181,-0.179927,-0.948077,-0.621886,0.032043,1.843259,-0.970131,-1.729551,-0.588981,-0.981289,0.21538,0.139883,-1.270724,-0.259369,-0.501168,-0.828763,-0.379568,1.4741,0.887831,1.485055,0.69434,-1.104168,1.504744,-1.102512,-0.450846,-1.22316,0.194867,-0.976955,-0.620105,-1.45348,-0.288368,-0.576004,1.109242,-0.190631,-1.549482,0.703653,0.835548,neutral
-1.836912,-1.609309,-0.623152,-0.568864,0.983199,-0.924352,1.072324,-0.131603,-1.354523,-0.53621,-0.188946,-1.694506,-0.127739,0.215999,0.940289,-0.327964,-0.581405,3.737527,-1.084169,0.944066,-0.633591,-0.74665,-0.550146,-0.767583,0.857405,-0.766264,0.577666,0.998963,0.617402,-0.759555,-0.143437,0.714169,-0.162829,-0.749564,-0.731415,-0.05802,-0.691026,-0.773103,-1.655284,-0.189733,-0.653548,-0.2355,0.182272,-0.908843,1.667028,0.835548,negative
0.0287,0.149137,0.068244,0.215191,-0.696602,0.786201,-0.655891,-0.041024,-0.499492,0.643778,0.187693,0.428493,0.04162,0.470506,1.718912,-0.380089,-1.757339,-0.660879,0.910199,0.765765,0.287023,0.388869,0.491662,-0.431283,-0.542427,1.826744,2.124063,1.756187,2.120663,2.442956,-2.427512,2.635632,-2.340464,-0.051891,-1.04834,0.417413,-0.454371,-0.108463,-1.370442,-0.587377,-0.560035,2.813838,-0.313089,-0.58695,-0.201245,0.835548,negative
-0.090822,-0.161128,-0.36281,-0.15108,-0.194035,0.245263,-0.062315,0.233683,1.049416,1.267674,-0.104533,-0.487876,0.870455,0.509021,1.372144,-0.357187,-1.086747,0.981375,-0.79942,1.165921,1.425861,0.247665,0.564812,-0.294516,-0.760382,-0.290786,1.337236,0.867946,1.295695,0.946602,-1.020542,1.276253,-0.910535,1.368854,1.426446,0.151776,-0.8541,-0.361834,-1.246412,-0.7724,-0.21458,1.363932,-0.171072,-1.183054,0.436345,0.835548,positive
-1.682515,-1.50395,-1.51282,-0.944715,0.874507,-0.425562,0.69887,-0.27298,-1.023938,0.152774,-0.428303,-1.123396,-0.755468,-0.501412,2.137844,-1.022086,-2.099314,-0.657587,-1.471472,0.456878,0.140832,-0.722376,0.427929,-0.0189,-0.39675,-0.833448,1.85344,0.862234,1.694915,-0.08811,-1.593434,1.533955,-1.154379,0.038107,-0.221751,0.277627,-1.008879,-0.526273,-1.601399,-0.224995,0.204562,0.129981,-0.327196,-1.423552,0.666601,0.835548,neutral
-1.646671,-1.491989,-0.894704,-0.833301,1.285452,-1.086522,1.449701,-0.36267,-0.967638,-0.290912,-0.454208,-1.703812,-1.042961,-0.7365,0.143777,-0.253353,0.087108,-0.815724,-1.221275,1.252,-0.439901,-0.217861,-0.141111,-0.137308,0.821173,-1.180464,-0.194048,0.222568,-0.246821,-0.329622,0.436208,-0.062922,0.517386,-0.153876,0.188719,-0.338873,-0.827637,-0.939317,-0.844693,-0.069269,-0.164933,1.391812,0.427067,-0.804764,1.136965,0.835548,negative
-0.553188,-0.404978,-0.652117,-0.495754,-0.265676,0.329902,-0.235031,0.016445,-0.662435,2.020016,0.069309,-0.140321,-0.047707,0.298847,1.536174,-0.495435,-1.343321,0.014844,-1.72423,1.2225,0.882213,0.218098,0.059592,-0.372246,0.280091,-1.406493,1.471547,0.159026,1.433084,-0.120444,-1.305723,0.622264,-1.190374,-0.428977,-0.15315,0.368177,0.299433,0.02576,-0.931738,-0.470865,-0.422988,0.366613,-0.469534,-1.335502,0.60513,0.835548,negative
0.430043,0.432995,0.928973,0.81424,-0.507769,0.728134,-0.445707,-0.05605,2.051621,0.047255,0.091441,0.284221,0.917192,0.186215,1.865756,0.561233,-1.893245,1.475273,-0.166698,1.20553,1.080067,0.132339,-0.039362,-0.36186,0.779539,0.080321,1.976184,0.631523,1.936367,0.734132,-2.113136,0.65147,-1.939889,0.450311,0.453395,0.175625,0.040193,0.082748,-0.628519,-0.468827,-0.513305,1.114929,-0.260296,-0.560519,-0.128187,0.835548,negative
-0.773574,-0.528872,-0.260839,-0.5144,0.402371,-0.265727,0.187974,-0.057308,-0.319185,0.332875,-0.409172,-0.546073,-0.68764,-0.298934,1.047773,-0.404162,-0.698462,-0.048077,-0.075013,0.795342,-0.390414,-0.149105,0.100483,1.448763,-0.214647,-0.017955,0.836223,0.817304,0.853875,0.151297,-0.433772,0.145263,-0.465372,0.855914,0.001611,-0.044769,-0.449507,-0.550295,-0.862937,-0.071673,2.586371,0.053445,0.054581,-0.362252,0.485195,0.835548,negative
-0.576895,-0.569302,0.11789,-0.158928,-0.083369,0.055837,-0.208869,0.099402,0.604719,0.886963,-0.050907,-0.742639,0.300373,0.418792,1.170361,0.318746,-0.780176,1.198599,-0.331643,1.266613,0.421603,0.473128,-0.09374,-0.151333,0.236467,-0.186131,1.001594,0.471339,1.075149,-0.170338,-0.615872,0.35041,-0.769033,1.078619,1.414377,0.154232,-0.744645,-0.246871,-0.721094,-0.607186,-0.26566,-0.03308,-0.229602,-0.871457,1.322185,0.835548,positive
-1.388666,-1.326497,-1.140449,-0.932728,0.341243,-0.227593,0.084114,-0.310662,-0.195155,-0.234175,-0.21043,-0.99918,0.036967,-0.257176,1.814806,-1.419676,-1.536796,0.006186,-0.115897,0.969758,-0.437385,-0.943246,0.121177,-0.243396,-0.197913,0.956858,1.463179,1.783336,1.474287,1.586796,-0.972868,2.916067,-0.984536,1.442573,-0.106812,-0.126605,-1.162046,-0.676598,-1.635242,-0.386783,-0.410854,1.845131,-0.028626,-1.037655,1.358039,0.835548,neutral
-1.771335,-1.508964,-0.409144,-0.580205,1.005407,-1.336919,1.288928,-0.260275,-1.137598,0.000314,-0.457438,-1.896205,-0.900877,-0.940731,-0.495611,-0.386531,0.659255,-0.94836,-0.55501,1.344711,-0.852295,-0.579458,-0.164773,0.031828,1.017092,-0.55471,-0.782106,0.065111,-0.764385,0.156175,0.95374,-0.078474,0.908819,0.376993,0.813294,-0.321285,-0.987774,-0.844423,-0.707346,-0.198669,0.061946,0.153781,0.434968,-0.813557,2.1038,0.835548,negative
0.397454,0.121177,0.873707,0.536508,-0.621239,0.65794,-0.851921,0.277208,2.265565,0.30842,0.027709,0.262226,0.679677,0.897914,2.323656,0.421036,-2.459827,1.480651,1.249021,0.822609,0.578906,0.033195,-0.282687,0.048808,0.061999,1.488485,2.397693,1.307312,2.472135,0.476908,-2.489631,0.833081,-2.667416,1.654431,1.309157,0.251991,-0.309445,0.130923,-0.987705,-0.71886,0.02125,0.124632,-0.428293,-0.703569,0.493423,0.835548,negative
